hora,min, seg, preço,volume,agressor,classificador
11,14,44,5537.5,5,Comprador,0
11,14,44,5537,5,Vendedor,0
11,14,48,5537,5,Vendedor,0
11,14,49,5537,5,Vendedor,0
11,14,50,5536.5,50,Vendedor,0
11,14,50,5536.5,5,Vendedor,0
11,14,50,5536.5,5,Vendedor,0
11,14,50,5536.5,10,Vendedor,0
11,14,50,5537,5,Comprador,0
11,14,50,5536.5,5,Vendedor,0
11,14,50,5536.5,5,Vendedor,0
11,14,50,5536.5,10,Vendedor,0
11,14,50,5536.5,20,Vendedor,0
11,14,50,5536.5,15,Vendedor,0
11,14,50,5537,5,Vendedor,0
11,14,50,5537,5,Vendedor,0
11,14,50,5537,5,Vendedor,0
11,14,50,5537,10,Vendedor,0
11,14,51,5537,5,Vendedor,0
11,14,51,5537.5,20,Comprador,0
11,14,51,5537.5,5,Comprador,0
11,14,53,5537.5,5,Comprador,0
11,14,54,5537.5,5,Comprador,0
11,14,55,5538,5,Comprador,0
11,14,56,5539,5,Comprador,0
11,14,56,5538.5,5,Vendedor,0
11,14,56,5538.5,5,Vendedor,0
11,14,56,5538.5,5,Vendedor,0
11,14,56,5538.5,5,Comprador,0
11,14,56,5538.5,5,Comprador,0
11,14,56,5538.5,5,Comprador,0
11,14,56,5538.5,5,Comprador,0
11,14,56,5538.5,5,Comprador,0
11,14,56,5538.5,5,Comprador,0
11,14,56,5538,5,Vendedor,0
11,14,56,5538,5,Vendedor,0
11,14,56,5538,5,Vendedor,0
11,14,56,5538,5,Vendedor,0
11,14,56,5538,5,Vendedor,0
11,14,57,5539,5,Comprador,0
11,14,58,5538.5,5,Vendedor,0
11,15,0,5539.5,5,Vendedor,0
11,15,0,5539.5,5,Vendedor,0
11,15,0,5539.5,5,Comprador,0
11,15,0,5539.5,5,Comprador,0
11,15,0,5539.5,5,Comprador,0
11,15,0,5539.5,10,Comprador,0
11,15,0,5539.5,5,Comprador,0
11,15,0,5539,5,Comprador,0
11,15,0,5539,5,Comprador,0
11,15,0,5539,5,Comprador,0
11,15,0,5539,5,Comprador,0
11,15,0,5539,5,Comprador,0
11,15,1,5539.5,5,Comprador,0
11,15,1,5539,5,Vendedor,0
11,15,1,5539.5,5,Comprador,0
11,15,1,5539.5,5,Comprador,0
11,15,2,5539,5,Comprador,0
11,15,2,5539,5,Comprador,0
11,15,2,5538.5,5,Vendedor,0
11,15,2,5538.5,5,Vendedor,0
11,15,2,5538.5,5,Vendedor,0
11,15,2,5538.5,5,Vendedor,0
11,15,2,5538.5,5,Vendedor,0
11,15,2,5538.5,5,Vendedor,0
11,15,2,5539,5,Vendedor,0
11,15,2,5539,5,Vendedor,0
11,15,2,5539,25,Vendedor,0
11,15,2,5539,5,Vendedor,0
11,15,2,5539,15,Vendedor,0
11,15,2,5539,5,Vendedor,0
11,15,2,5539,5,Vendedor,0
11,15,2,5539.5,5,Comprador,0
11,15,2,5539.5,5,Comprador,0
11,15,3,5539,5,Vendedor,0
11,15,3,5539,10,Vendedor,0
11,15,3,5539,5,Vendedor,0
11,15,5,5539,5,Vendedor,0
11,15,5,5539,10,Vendedor,0
11,15,7,5539,5,Vendedor,0
11,15,7,5539,5,Vendedor,0
11,15,7,5539,10,Vendedor,0
11,15,7,5539,5,Vendedor,0
11,15,10,5539.5,5,Vendedor,0
11,15,10,5540,5,Vendedor,0
11,15,10,5540,5,Comprador,0
11,15,10,5540,5,Comprador,0
11,15,10,5540,5,Comprador,0
11,15,10,5540,5,Comprador,0
11,15,10,5540,10,Comprador,0
11,15,10,5539.5,10,Vendedor,0
11,15,10,5540,5,Comprador,0
11,15,10,5540,25,Comprador,0
11,15,10,5539.5,5,Vendedor,0
11,15,10,5539.5,15,Vendedor,0
11,15,10,5539.5,5,Vendedor,0
11,15,10,5539.5,15,Vendedor,0
11,15,10,5539.5,15,Vendedor,0
11,15,10,5539.5,15,Vendedor,0
11,15,10,5539.5,35,Vendedor,0
11,15,10,5539.5,15,Vendedor,0
11,15,10,5539.5,5,Comprador,0
11,15,10,5539.5,5,Comprador,0
11,15,10,5539.5,5,Comprador,0
11,15,10,5539.5,5,Comprador,0
11,15,10,5539.5,5,Comprador,0
11,15,10,5539.5,5,Comprador,0
11,15,10,5539.5,5,Comprador,0
11,15,10,5539,5,Comprador,0
11,15,10,5539,5,Comprador,0
11,15,10,5539,5,Comprador,0
11,15,11,5539.5,5,Vendedor,0
11,15,12,5539.5,5,Vendedor,0
11,15,13,5540.5,5,Vendedor,0
11,15,13,5540.5,5,Vendedor,0
11,15,13,5540.5,5,Comprador,0
11,15,13,5540.5,5,Vendedor,0
11,15,13,5540.5,5,Vendedor,0
11,15,13,5541,90,Vendedor,0
11,15,13,5541,10,Vendedor,0
11,15,13,5541,5,Vendedor,0
11,15,13,5541,10,Vendedor,0
11,15,13,5541,15,Vendedor,0
11,15,13,5541,20,Vendedor,0
11,15,13,5541,5,Vendedor,0
11,15,13,5541,10,Vendedor,0
11,15,13,5541,5,Vendedor,0
11,15,13,5541.5,5,Comprador,0
11,15,13,5541,5,Vendedor,0
11,15,13,5541,5,Vendedor,0
11,15,13,5541,5,Vendedor,0
11,15,13,5541.5,5,Vendedor,0
11,15,13,5541,5,Vendedor,0
11,15,13,5541,50,Vendedor,0
11,15,13,5541,5,Vendedor,0
11,15,13,5541.5,10,Comprador,0
11,15,13,5541.5,5,Comprador,0
11,15,13,5541.5,5,Comprador,0
11,15,13,5541.5,5,Comprador,0
11,15,13,5541.5,5,Comprador,0
11,15,13,5541.5,5,Comprador,0
11,15,13,5541.5,5,Comprador,0
11,15,13,5541,5,Comprador,0
11,15,13,5541,5,Comprador,0
11,15,13,5541,5,Comprador,0
11,15,13,5541,5,Comprador,0
11,15,13,5541,5,Comprador,0
11,15,13,5541,5,Comprador,0
11,15,13,5541,5,Comprador,0
11,15,13,5541,5,Comprador,0
11,15,13,5541,5,Comprador,0
11,15,13,5541,5,Comprador,0
11,15,13,5540.5,5,Comprador,0
11,15,13,5540.5,5,Comprador,0
11,15,13,5540.5,5,Comprador,0
11,15,13,5540.5,5,Comprador,0
11,15,13,5540.5,5,Comprador,0
11,15,13,5540.5,5,Comprador,0
11,15,13,5540.5,5,Comprador,0
11,15,13,5540.5,5,Comprador,0
11,15,13,5540.5,5,Comprador,0
11,15,13,5540,5,Comprador,0
11,15,13,5540,5,Comprador,0
11,15,14,5540,5,Vendedor,0
11,15,14,5540.5,5,Comprador,0
11,15,14,5540.5,5,Comprador,0
11,15,14,5540.5,5,Comprador,0
11,15,14,5540.5,5,Comprador,0
11,15,14,5540.5,5,Comprador,0
11,15,14,5540.5,5,Comprador,0
11,15,14,5540,5,Vendedor,0
11,15,14,5540,5,Vendedor,0
11,15,14,5540,5,Vendedor,0
11,15,14,5540,5,Vendedor,0
11,15,14,5540,5,Vendedor,0
11,15,14,5540,5,Vendedor,0
11,15,16,5540.5,5,Vendedor,0
11,15,16,5540.5,5,Vendedor,0
11,15,20,5541,5,Comprador,0
11,15,20,5540.5,30,Comprador,0
11,15,20,5540.5,5,Vendedor,0
11,15,20,5540.5,5,Vendedor,0
11,15,20,5540.5,5,Vendedor,0
11,15,20,5540.5,5,Vendedor,0
11,15,20,5540.5,5,Vendedor,0
11,15,20,5540.5,5,Vendedor,0
11,15,20,5541,5,Comprador,0
11,15,20,5541,5,Comprador,0
11,15,21,5541,5,Comprador,0
11,15,21,5541,5,Vendedor,0
11,15,21,5541,5,Vendedor,0
11,15,27,5541,5,Vendedor,0
11,15,27,5541,5,Comprador,0
11,15,29,5541.5,5,Comprador,0
11,15,30,5541,5,Vendedor,0
11,15,30,5541,5,Vendedor,0
11,15,30,5541,5,Vendedor,0
11,15,33,5541.5,10,Comprador,0
11,15,35,5541.5,5,Comprador,0
11,15,35,5541.5,5,Comprador,0
11,15,37,5541,5,Comprador,0
11,15,37,5541,5,Vendedor,0
11,15,37,5541,5,Vendedor,0
11,15,37,5541,5,Vendedor,0
11,15,37,5541,5,Vendedor,0
11,15,37,5541,5,Vendedor,0
11,15,40,5540.5,5,Comprador,0
11,15,40,5540.5,5,Vendedor,0
11,15,41,5540.5,5,Comprador,0
11,15,46,5540,5,Vendedor,0
11,15,50,5540.5,5,Vendedor,0
11,15,50,5541,5,Comprador,0
11,15,50,5540.5,5,Comprador,0
11,15,50,5540.5,5,Comprador,0
11,15,50,5540.5,5,Comprador,0
11,15,50,5540.5,5,Comprador,0
11,15,50,5540.5,5,Comprador,0
11,15,50,5541.5,5,Comprador,0
11,15,50,5541.5,5,Comprador,0
11,15,50,5541.5,5,Comprador,0
11,15,50,5541.5,5,Comprador,0
11,15,50,5541,5,Comprador,0
11,15,50,5541,5,Comprador,0
11,15,50,5541,5,Comprador,0
11,15,50,5541,5,Comprador,0
11,15,50,5541,5,Comprador,0
11,15,50,5541,5,Comprador,0
11,15,50,5541,5,Comprador,0
11,15,50,5541,5,Comprador,0
11,15,53,5540.5,5,Vendedor,0
11,15,59,5540,5,Comprador,0
11,15,59,5540,5,Comprador,0
11,15,59,5540,5,Comprador,0
11,15,59,5540,5,Vendedor,0
11,16,0,5540,5,Vendedor,0
11,16,2,5539.5,10,Vendedor,0
11,16,2,5539.5,5,Vendedor,0
11,16,2,5539.5,5,Vendedor,0
11,16,2,5539.5,15,Vendedor,0
11,16,2,5539.5,5,Vendedor,0
11,16,3,5540.5,5,Comprador,0
11,16,3,5540,20,Comprador,0
11,16,3,5540,5,Comprador,0
11,16,4,5540,5,Vendedor,0
11,16,5,5539.5,5,Vendedor,0
11,16,7,5540,20,Comprador,0
11,16,9,5540,5,Vendedor,0
11,16,9,5540,5,Vendedor,0
11,16,9,5540,5,Vendedor,0
11,16,9,5540,5,Vendedor,0
11,16,10,5540.5,5,Vendedor,0
11,16,10,5540.5,5,Vendedor,0
11,16,10,5540.5,5,Vendedor,0
11,16,10,5541,5,Comprador,0
11,16,10,5540.5,5,Comprador,0
11,16,10,5540.5,5,Comprador,0
11,16,10,5540.5,5,Comprador,0
11,16,11,5540,400,Direto,0
11,16,14,5540.5,20,Vendedor,0
11,16,14,5540.5,5,Comprador,0
11,16,14,5540.5,5,Comprador,0
11,16,14,5540.5,5,Comprador,0
11,16,14,5540.5,5,Comprador,0
11,16,14,5540.5,5,Comprador,0
11,16,14,5540.5,5,Comprador,0
11,16,14,5540.5,5,Comprador,0
11,16,16,5540,5,Comprador,0
11,16,16,5540,20,Comprador,0
11,16,16,5540,5,Vendedor,0
11,16,16,5540,5,Vendedor,0
11,16,16,5540,5,Vendedor,0
11,16,16,5540,5,Vendedor,0
11,16,16,5540,5,Vendedor,0
11,16,16,5540,5,Vendedor,0
11,16,16,5540,5,Vendedor,0
11,16,16,5540,5,Vendedor,0
11,16,16,5540,5,Vendedor,0
11,16,16,5540,5,Vendedor,0
11,16,16,5540,5,Vendedor,0
11,16,16,5540.5,5,Vendedor,0
11,16,16,5540.5,5,Vendedor,0
11,16,16,5540.5,5,Vendedor,0
11,16,17,5540,5,Comprador,0
11,16,21,5539.5,5,Vendedor,0
11,16,21,5539.5,5,Vendedor,0
11,16,21,5540,5,Comprador,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Comprador,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,10,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Comprador,0
11,16,22,5539.5,10,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5540,5,Comprador,0
11,16,22,5540,5,Comprador,0
11,16,22,5540,5,Comprador,0
11,16,22,5540,5,Comprador,0
11,16,22,5540,10,Comprador,0
11,16,22,5539.5,5,Comprador,0
11,16,22,5539.5,5,Comprador,0
11,16,22,5539.5,50,Vendedor,0
11,16,22,5539.5,25,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,10,Vendedor,0
11,16,22,5539.5,50,Vendedor,0
11,16,22,5539.5,20,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,20,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,15,Vendedor,0
11,16,22,5539.5,30,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,20,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,22,5539.5,10,Vendedor,0
11,16,22,5539.5,10,Vendedor,0
11,16,22,5539.5,20,Vendedor,0
11,16,22,5539.5,5,Vendedor,0
11,16,23,5540,5,Comprador,0
11,16,25,5539.5,5,Comprador,0
11,16,29,5539.5,5,Comprador,0
11,16,30,5539.5,5,Comprador,0
11,16,32,5539.5,5,Vendedor,0
11,16,32,5539.5,5,Vendedor,0
11,16,34,5539.5,5,Comprador,0
11,16,36,5540,5,Comprador,0
11,16,36,5540,5,Comprador,0
11,16,36,5540,5,Comprador,0
11,16,36,5540,5,Comprador,0
11,16,36,5540,5,Comprador,0
11,16,36,5540,5,Comprador,0
11,16,36,5540,5,Comprador,0
11,16,38,5540,15,Comprador,0
11,16,38,5540,10,Comprador,0
11,16,39,5540,5,Vendedor,0
11,16,39,5540,5,Vendedor,0
11,16,40,5540.5,5,Comprador,0
11,16,41,5540.5,5,Comprador,0
11,16,44,5539.5,5,Vendedor,0
11,16,44,5539.5,5,Vendedor,0
11,16,44,5539.5,5,Vendedor,0
11,16,44,5540,5,Comprador,0
11,16,44,5540,15,Comprador,0
11,16,44,5540,5,Comprador,0
11,16,44,5540,5,Comprador,0
11,16,44,5540,5,Comprador,0
11,16,44,5540,5,Vendedor,0
11,16,44,5540,5,Vendedor,0
11,16,44,5540,5,Vendedor,0
11,16,44,5540,5,Vendedor,0
11,16,44,5540,5,Vendedor,0
11,16,44,5540,5,Vendedor,0
11,16,44,5540,5,Vendedor,0
11,16,44,5540,5,Vendedor,0
11,16,44,5540,5,Vendedor,0
11,16,44,5540,5,Vendedor,0
11,16,44,5540.5,5,Comprador,0
11,16,44,5540.5,5,Vendedor,0
11,16,44,5540.5,5,Vendedor,0
11,16,44,5540.5,5,Vendedor,0
11,16,44,5540.5,5,Vendedor,0
11,16,45,5540.5,5,Vendedor,0
11,16,45,5540.5,5,Comprador,0
11,16,45,5540.5,5,Comprador,0
11,16,45,5540,5,Vendedor,0
11,16,45,5540,5,Vendedor,0
11,16,45,5540,5,Vendedor,0
11,16,45,5540,5,Vendedor,0
11,16,45,5540,10,Comprador,0
11,16,45,5540,10,Comprador,0
11,16,45,5540,5,Comprador,0
11,16,49,5540,5,Vendedor,0
11,16,50,5540.5,5,Comprador,0
11,16,50,5540.5,5,Vendedor,0
11,16,50,5540.5,5,Comprador,0
11,16,51,5540.5,5,Comprador,0
11,16,51,5540,5,Vendedor,0
11,16,51,5540,5,Vendedor,0
11,16,55,5541,15,Comprador,0
11,16,55,5541,5,Comprador,0
11,16,55,5541,5,Vendedor,0
11,16,55,5541,5,Vendedor,0
11,16,55,5541,5,Vendedor,0
11,16,55,5541,10,Vendedor,0
11,16,55,5541,5,Comprador,0
11,16,55,5541,40,Comprador,0
11,16,55,5540.5,25,Comprador,0
11,16,55,5540.5,5,Comprador,0
11,17,0,5541.5,5,Comprador,0
11,17,0,5541.5,5,Comprador,0
11,17,0,5541.5,5,Comprador,0
11,17,0,5541.5,5,Comprador,0
11,17,0,5541.5,5,Comprador,0
11,17,0,5541,5,Comprador,0
11,17,0,5541,5,Comprador,0
11,17,0,5541,5,Comprador,0
11,17,0,5541,5,Comprador,0
11,17,0,5541,5,Comprador,0
11,17,0,5541,5,Comprador,0
11,17,0,5541,5,Comprador,0
11,17,0,5541,5,Comprador,0
11,17,0,5541,5,Comprador,0
11,17,0,5541,5,Comprador,0
11,17,0,5540.5,5,Comprador,0
11,17,6,5540,5,Vendedor,0
11,17,6,5540,5,Vendedor,0
11,17,6,5540,5,Vendedor,0
11,17,12,5540,5,Comprador,0
11,17,12,5540,5,Comprador,0
11,17,12,5540,5,Comprador,0
11,17,13,5540,5,Comprador,0
11,17,19,5540,5,Comprador,0
11,17,19,5540,5,Comprador,0
11,17,19,5540,5,Comprador,0
11,17,19,5540,5,Comprador,0
11,17,19,5540,5,Comprador,0
11,17,20,5540,5,Comprador,0
11,17,21,5539,5,Vendedor,0
11,17,21,5539,5,Vendedor,0
11,17,21,5539,5,Vendedor,0
11,17,21,5539,5,Vendedor,0
11,17,21,5539,5,Vendedor,0
11,17,21,5539.5,5,Vendedor,0
11,17,22,5540,5,Comprador,0
11,17,22,5540,5,Comprador,0
11,17,22,5540,5,Comprador,0
11,17,22,5540,5,Comprador,0
11,17,23,5540,5,Comprador,0
11,17,23,5540,5,Comprador,0
11,17,23,5540,5,Comprador,0
11,17,23,5540,5,Comprador,0
11,17,26,5539.5,5,Vendedor,0
11,17,27,5540,5,Comprador,0
11,17,36,5539.5,5,Vendedor,0
11,17,36,5539.5,5,Vendedor,0
11,17,41,5539,5,Vendedor,0
11,17,41,5539,5,Vendedor,0
11,17,41,5539,5,Vendedor,0
11,17,42,5539,5,Comprador,0
11,17,43,5538,5,Vendedor,0
11,17,43,5538,5,Vendedor,0
11,17,43,5538.5,5,Comprador,0
11,17,43,5538.5,5,Vendedor,0
11,17,43,5538.5,5,Vendedor,0
11,17,43,5538.5,5,Comprador,0
11,17,43,5538.5,10,Vendedor,0
11,17,43,5538.5,5,Vendedor,0
11,17,43,5538.5,5,Vendedor,0
11,17,44,5538.5,5,Comprador,0
11,17,45,5538.5,5,Comprador,0
11,17,45,5538,10,Comprador,0
11,17,45,5538,5,Vendedor,0
11,17,45,5538,5,Vendedor,0
11,17,45,5538,5,Vendedor,0
11,17,45,5538,5,Vendedor,0
11,17,45,5538,5,Vendedor,0
11,17,47,5538,5,Vendedor,0
11,17,47,5538,5,Comprador,0
11,17,48,5537.5,10,Vendedor,0
11,17,48,5537.5,5,Vendedor,0
11,17,48,5537.5,5,Vendedor,0
11,17,48,5537.5,5,Vendedor,0
11,17,49,5537.5,5,Comprador,0
11,17,49,5537,5,Vendedor,0
11,17,49,5537,5,Vendedor,0
11,17,49,5537,5,Vendedor,0
11,17,49,5537,5,Vendedor,0
11,17,49,5537,5,Vendedor,0
11,17,49,5537.5,5,Vendedor,0
11,17,49,5537.5,5,Vendedor,0
11,17,49,5537.5,5,Vendedor,0
11,17,49,5537.5,5,Comprador,0
11,17,49,5537.5,10,Comprador,0
11,17,49,5537.5,25,Vendedor,0
11,17,50,5536.5,10,Vendedor,0
11,17,50,5536.5,5,Comprador,0
11,17,50,5536.5,5,Comprador,0
11,17,50,5536.5,10,Vendedor,0
11,17,50,5536.5,10,Vendedor,0
11,17,50,5536.5,10,Vendedor,0
11,17,50,5536.5,5,Vendedor,0
11,17,50,5536.5,5,Comprador,0
11,17,50,5536.5,5,Vendedor,0
11,17,50,5536.5,10,Vendedor,0
11,17,50,5536.5,5,Vendedor,0
11,17,51,5536.5,10,Vendedor,0
11,17,51,5536.5,10,Vendedor,0
11,17,51,5536.5,5,Vendedor,0
11,17,51,5536.5,5,Comprador,0
11,17,51,5536.5,10,Vendedor,0
11,17,51,5536.5,10,Comprador,0
11,17,51,5536.5,10,Vendedor,0
11,17,52,5536.5,10,Vendedor,0
11,17,52,5537,5,Comprador,0
11,17,52,5536.5,5,Comprador,0
11,17,52,5536.5,5,Comprador,0
11,17,52,5536.5,10,Vendedor,0
11,17,52,5536.5,10,Vendedor,0
11,17,53,5536.5,5,Vendedor,0
11,17,53,5536.5,5,Comprador,0
11,17,53,5536.5,5,Comprador,0
11,17,53,5536.5,5,Comprador,0
11,17,57,5536.5,5,Comprador,0
11,17,59,5536.5,10,Vendedor,0
11,17,59,5536.5,5,Comprador,0
11,18,1,5536.5,5,Vendedor,0
11,18,3,5536,20,Vendedor,0
11,18,5,5536,5,Comprador,1
11,18,5,5536,5,Comprador,1
11,18,6,5536,5,Comprador,1
11,18,7,5536,5,Vendedor,1
11,18,9,5537,5,Comprador,0
11,18,9,5537,5,Comprador,0
11,18,9,5537,5,Comprador,0
11,18,9,5536.5,5,Comprador,0
11,18,9,5536.5,5,Comprador,0
11,18,9,5536.5,5,Comprador,0
11,18,13,5536.5,5,Comprador,0
11,18,13,5536.5,5,Comprador,0
11,18,15,5536,5,Vendedor,1
11,18,15,5536,5,Vendedor,1
11,18,18,5536.5,5,Vendedor,0
11,18,18,5536.5,5,Vendedor,0
11,18,19,5536.5,5,Comprador,0
11,18,19,5536.5,5,Vendedor,0
11,18,19,5536.5,5,Comprador,0
11,18,19,5536.5,5,Comprador,0
11,18,19,5536.5,5,Comprador,0
11,18,20,5536,5,Vendedor,1
11,18,20,5536,5,Vendedor,1
11,18,20,5536,5,Vendedor,1
11,18,20,5536,5,Vendedor,1
11,18,20,5536,5,Vendedor,1
11,18,22,5536,5,Comprador,1
11,18,22,5536,5,Comprador,1
11,18,22,5536,10,Comprador,1
11,18,23,5536,5,Vendedor,1
11,18,23,5536,5,Vendedor,1
11,18,23,5536,5,Vendedor,1
11,18,23,5536,5,Vendedor,1
11,18,23,5536,5,Vendedor,1
11,18,23,5536,5,Vendedor,1
11,18,23,5536,5,Vendedor,1
11,18,25,5536,5,Vendedor,1
11,18,26,5536.5,5,Comprador,1
11,18,26,5536.5,5,Comprador,1
11,18,26,5536.5,5,Comprador,1
11,18,26,5536.5,5,Comprador,1
11,18,26,5536,5,Vendedor,1
11,18,28,5536.5,5,Comprador,1
11,18,28,5536,5,Vendedor,1
11,18,28,5536,5,Vendedor,1
11,18,28,5536,5,Vendedor,1
11,18,28,5536,5,Vendedor,1
11,18,28,5536,5,Vendedor,1
11,18,28,5536,5,Vendedor,1
11,18,28,5536.5,5,Vendedor,1
11,18,28,5536.5,5,Vendedor,1
11,18,28,5536.5,10,Vendedor,1
11,18,30,5537,5,Comprador,0
11,18,30,5537,5,Comprador,0
11,18,30,5537,5,Comprador,0
11,18,30,5537,5,Comprador,0
11,18,33,5535.5,5,Vendedor,1
11,18,33,5535.5,10,Vendedor,1
11,18,33,5536,25,Vendedor,1
11,18,33,5536,5,Vendedor,1
11,18,33,5536,5,Vendedor,1
11,18,33,5536.5,5,Vendedor,1
11,18,33,5536.5,5,Vendedor,1
11,18,33,5536.5,5,Vendedor,1
11,18,33,5536.5,10,Vendedor,1
11,18,33,5536.5,5,Vendedor,1
11,18,34,5536,5,Comprador,1
11,18,34,5536,5,Comprador,1
11,18,34,5536,5,Comprador,1
11,18,34,5536,5,Comprador,1
11,18,38,5536.5,5,Comprador,1
11,18,38,5536.5,50,Comprador,1
11,18,39,5537,5,Comprador,0
11,18,41,5537,5,Vendedor,0
11,18,44,5535.5,5,Vendedor,1
11,18,44,5535.5,5,Vendedor,1
11,18,44,5535.5,5,Vendedor,1
11,18,44,5535.5,5,Vendedor,1
11,18,44,5536,5,Vendedor,1
11,18,44,5536,5,Vendedor,1
11,18,44,5536,5,Vendedor,1
11,18,44,5536,5,Vendedor,1
11,18,44,5536,5,Vendedor,1
11,18,45,5535.5,5,Vendedor,1
11,18,45,5536,5,Comprador,1
11,18,49,5536,200,Direto,1
11,18,50,5535,5,Vendedor,1
11,18,50,5535.5,5,Vendedor,1
11,18,51,5535.5,5,Vendedor,1
11,18,51,5536,5,Comprador,1
11,18,51,5536,5,Comprador,1
11,18,51,5536,5,Comprador,1
11,18,51,5536,5,Comprador,1
11,18,51,5536,5,Comprador,1
11,18,52,5535.5,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Vendedor,1
11,18,55,5537,5,Vendedor,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Vendedor,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,15,Vendedor,1
11,18,55,5537,5,Vendedor,1
11,18,55,5537,20,Vendedor,1
11,18,55,5537,15,Vendedor,1
11,18,55,5537,40,Vendedor,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,10,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5537,5,Comprador,1
11,18,55,5536.5,10,Comprador,1
11,18,55,5536.5,5,Comprador,1
11,18,55,5536.5,5,Comprador,1
11,18,55,5536.5,5,Comprador,1
11,18,55,5536.5,5,Comprador,1
11,18,55,5536.5,5,Comprador,1
11,18,55,5536.5,5,Comprador,1
11,18,55,5536.5,5,Comprador,1
11,18,55,5536.5,5,Comprador,1
11,18,55,5536.5,10,Comprador,1
11,18,55,5536,5,Comprador,1
11,18,55,5536,5,Comprador,1
11,18,55,5536,5,Comprador,1
11,18,55,5536,5,Comprador,1
11,18,55,5536,5,Comprador,1
11,18,59,5537,5,Comprador,1
11,19,0,5537,5,Vendedor,1
11,19,3,5537,5,Comprador,1
11,19,5,5537,5,Comprador,1
11,19,7,5536.5,5,Vendedor,1
11,19,10,5537,5,Vendedor,1
11,19,10,5537,5,Comprador,1
11,19,12,5536.5,5,Vendedor,1
11,19,12,5536.5,5,Vendedor,1
11,19,12,5536.5,5,Vendedor,1
11,19,12,5536.5,5,Vendedor,1
11,19,12,5536.5,5,Vendedor,1
11,19,12,5536.5,5,Vendedor,1
11,19,12,5536.5,5,Vendedor,1
11,19,12,5536.5,5,Vendedor,1
11,19,17,5536,5,Comprador,1
11,19,17,5536,5,Comprador,1
11,19,17,5536,30,Vendedor,1
11,19,17,5536,5,Vendedor,1
11,19,23,5536.5,5,Comprador,1
11,19,30,5536,5,Vendedor,1
11,19,32,5536,10,Vendedor,1
11,19,40,5537,5,Comprador,1
11,19,40,5537,20,Comprador,1
11,19,40,5537,5,Comprador,1
11,19,41,5537.5,5,Comprador,1
11,19,42,5537.5,5,Vendedor,1
11,19,42,5537.5,5,Vendedor,1
11,19,44,5537.5,10,Comprador,1
11,19,44,5537.5,5,Comprador,1
11,19,44,5537.5,5,Comprador,1
11,19,49,5538.5,10,Vendedor,0
11,19,49,5538,20,Comprador,1
11,19,49,5538,10,Comprador,1
11,19,49,5538,10,Comprador,1
11,19,49,5538,5,Comprador,1
11,19,50,5539,10,Comprador,0
11,19,50,5539,5,Comprador,0
11,19,51,5538.5,5,Vendedor,0
11,19,51,5539,5,Vendedor,0
11,19,51,5539,5,Vendedor,0
11,19,51,5539,5,Vendedor,0
11,19,51,5539,5,Vendedor,0
11,19,51,5539.5,5,Comprador,0
11,19,52,5539,5,Vendedor,0
11,19,52,5539,5,Comprador,0
11,19,53,5538.5,5,Vendedor,0
11,19,53,5538.5,5,Vendedor,0
11,19,53,5538.5,5,Vendedor,0
11,19,53,5538.5,5,Vendedor,0
11,19,59,5540.5,5,Comprador,0
11,19,59,5540.5,5,Comprador,0
11,19,59,5540.5,5,Comprador,0
11,19,59,5540.5,5,Comprador,0
11,19,59,5540.5,10,Comprador,0
11,19,59,5540,5,Comprador,0
11,19,59,5540,5,Comprador,0
11,19,59,5540,5,Comprador,0
11,19,59,5540,5,Comprador,0
11,19,59,5540,5,Comprador,0
